67,86,13,0
97,76,96,0
61,32,22,0
89,67,40,0
61,57,30,0
44,41,59,0
64,33,15,0
96,17,93,0
43,15,44,0
79,43,14,0
46,27,59,0
64,14,18,0
71,74,48,0
15,18,29,0
52,36,72,0
31,54,60,0
83,88,72,0
64,90,78,0
29,14,70,0
84,38,66,0
53,51,97,0
61,28,98,0
86,56,43,0
76,15,16,0
42,45,21,0
17,21,68,0
92,23,80,0
17,45,67,0
73,66,95,0
36,76,54,0
30,63,80,0
27,16,95,0
32,46,12,0
76,46,32,0
95,14,50,0
58,81,43,0
22,22,75,0
32,96,17,0
31,95,42,0
45,41,94,0
53,56,72,0
63,24,45,0
75,60,45,0
61,17,93,0
17,93,96,0
70,46,16,0
84,84,56,0
84,23,27,0
56,92,92,0
48,36,79,0
89,45,84,0
24,47,95,0
39,53,70,0
95,98,83,0
66,12,79,0
66,29,21,0
73,61,45,0
34,17,23,0
56,41,67,0
76,87,15,0
79,37,77,0
65,90,56,0
19,59,45,0
24,15,70,0
95,89,67,0
52,19,66,0
22,16,69,0
68,97,42,0
84,49,42,0
28,95,83,0
62,14,10,0
23,30,21,0
44,87,82,0
61,79,90,0
65,29,53,0
94,31,85,0
28,18,65,0
69,84,36,0
23,34,23,0
18,87,78,0
52,20,85,0
45,63,85,0
40,61,78,0
26,77,61,0
13,71,94,0
88,31,45,0
64,13,60,0
26,16,26,0
14,56,87,0
28,66,12,0
58,48,86,0
69,27,61,0
49,51,68,0
71,51,60,0
82,71,14,0
47,83,75,0
98,52,37,0
61,13,25,0
56,63,74,0
37,30,19,0
43,69,25,0
67,92,82,0
36,61,60,0
19,62,42,0
68,91,28,0
48,22,84,0
11,13,71,0
36,24,65,0
64,91,57,0
68,95,98,0
59,16,53,0
46,17,14,0
94,50,37,0
57,67,34,0
95,96,59,0
55,65,12,0
50,62,32,0
30,78,70,0
11,83,87,0
57,87,70,0
87,62,84,0
42,13,53,0
43,32,44,0
61,85,85,0
29,72,83,0
68,56,60,0
41,49,73,0
93,63,26,0
81,71,20,0
31,26,39,0
96,84,52,0
83,84,72,0
11,35,80,0
89,86,89,0
82,79,52,0
72,27,50,0
90,81,11,0
97,92,60,0
80,32,55,0
91,23,43,0
53,40,44,0
66,52,46,0
53,43,82,0
25,83,92,0
68,19,85,0
77,95,48,0
61,54,40,0
36,16,65,0
52,90,30,0
88,21,31,0
52,26,31,0
72,28,56,0
73,70,90,0
23,95,64,0
13,78,13,0
51,66,48,0
41,55,26,0
27,69,18,0
64,31,37,0
20,27,31,0
42,72,11,0
73,72,24,0
79,51,66,0
79,58,29,0
86,98,35,0
71,58,16,0
13,24,16,0
78,15,90,0
38,65,51,0
99,39,25,0
22,84,37,0
28,19,98,0
51,61,92,0
13,54,19,0
61,52,12,0
64,92,51,0
54,84,97,0
57,72,22,0
39,32,43,0
34,47,85,0
78,29,32,0
14,76,30,0
41,75,21,0
16,49,28,0
22,61,55,0
67,93,62,0
24,56,44,0
52,43,12,0
92,85,63,0
30,72,27,0
67,75,21,0
24,35,59,0
41,99,93,0
63,99,33,0
51,53,74,0
31,72,69,0
27,45,24,0
95,21,84,0
25,72,23,0
37,74,48,0
51,94,65,0
47,24,29,0
89,47,23,0
21,38,16,0
83,94,13,0
34,78,57,0
18,69,42,0
29,67,59,0
63,76,13,0
81,26,93,0
86,35,86,0
86,66,86,0
73,37,18,0
61,49,49,0
39,27,95,0
11,30,30,0
93,47,75,0
40,64,65,0
54,72,79,0
56,80,80,0
98,39,26,0
86,77,70,0
95,18,83,0
64,92,24,0
21,12,51,0
91,11,73,0
32,54,98,0
40,33,63,0
80,36,63,0
53,27,66,0
30,96,11,0
61,44,95,0
87,77,94,0
51,11,62,0
20,20,19,0
34,40,95,0
76,16,47,0
81,12,12,0
34,16,83,0
32,58,95,0
47,78,70,0
27,10,22,0
29,44,26,0
87,37,17,0
77,16,17,0
66,26,97,0
74,27,78,0
87,48,71,0
13,41,10,0
82,44,95,0
92,22,54,0
97,22,61,0
83,23,70,0
77,76,10,0
52,64,25,0
16,22,68,0
31,82,87,0
81,56,34,0
46,41,38,0
12,85,59,0
59,30,22,0
19,16,18,0
41,11,36,0
83,18,14,0
78,62,66,0
85,90,28,0
75,69,60,0
20,94,33,0
90,61,74,0
11,57,45,0
66,90,24,0
82,23,20,0
65,73,31,0
31,93,76,0
25,30,80,0
38,87,77,0
53,89,73,0
91,22,82,0
57,24,90,0
38,83,55,0
87,57,94,0
68,66,21,0
29,39,44,0
22,58,38,0
89,52,14,0
52,37,24,0
52,17,56,0
76,23,84,0
63,34,57,0
49,71,13,0
91,15,81,0
30,58,75,0
93,63,93,0
16,34,22,0
41,73,54,0
23,96,36,0
48,35,97,0
11,82,10,0
59,44,40,0
51,34,33,0
27,20,81,0
39,56,75,0
36,81,12,0
63,13,33,0
76,26,18,0
49,46,50,0
56,90,79,0
39,77,54,0
90,52,51,0
21,39,48,0
57,49,95,0
27,64,48,0
94,79,30,0
63,93,82,0
85,85,15,0
70,58,69,0
40,46,95,0
53,11,66,0
41,15,83,0
80,21,31,0
32,22,34,0
40,13,56,0
84,36,42,0
70,46,75,0
36,97,26,0
71,70,88,0
60,69,84,0
27,83,18,0
71,97,64,0
48,18,56,0
45,71,21,0
69,34,50,0
14,65,61,0
47,17,37,0
23,40,68,0
50,28,76,0
35,29,84,0
74,72,80,0
99,19,36,0
41,31,95,0
74,70,10,0
21,15,48,0
88,33,87,0
11,35,43,0
91,36,69,0
75,49,32,0
27,63,29,0
22,80,93,0
88,65,61,0
80,36,77,0
21,47,56,0
59,70,79,0
76,68,21,0
26,32,98,0
53,40,87,0
14,76,88,0
97,14,61,0
45,60,89,0
82,62,58,0
11,92,48,0
46,53,27,0
62,32,29,0
52,62,57,0
17,14,39,0
17,25,34,0
35,48,86,0
83,95,16,0
73,64,30,0
35,71,61,0
47,30,19,0
39,58,40,0
78,19,35,0
69,17,68,0
95,82,25,0
74,54,23,0
74,80,73,0
55,50,98,0
34,63,29,0
13,70,77,0
20,66,81,0
46,61,47,0
40,53,73,0
16,49,93,0
57,37,53,0
51,78,15,0
51,95,98,0
25,52,78,0
46,98,65,0
68,50,91,0
54,83,74,0
46,12,99,0
28,25,11,0
19,21,13,0
85,81,87,0
14,26,30,0
61,35,97,0
92,20,48,0
39,84,79,0
55,31,29,0
84,34,45,0
11,59,39,0
35,68,68,0
83,58,59,0
30,42,67,0
40,31,75,0
18,49,88,0
62,57,93,0
86,88,62,0
97,69,42,0
99,96,80,0
51,64,53,0
86,58,74,0
75,63,28,0
73,34,27,0
54,92,97,0
26,70,31,0
45,27,82,0
45,92,10,0
78,88,59,0
72,38,12,0
56,69,56,0
69,55,41,0
57,76,93,0
70,26,18,0
74,73,46,0
43,28,64,0
27,94,38,0
85,57,60,0
14,30,74,0
33,29,25,0
59,79,94,0
94,29,14,0
78,19,60,0
59,35,44,0
66,16,59,0
94,10,22,0
20,12,40,0
72,68,32,0
34,15,95,0
54,58,76,0
60,64,25,0
38,60,91,0
61,92,68,0
25,19,39,0
19,36,52,0
89,12,79,0
41,36,12,0
59,30,81,0
97,98,26,0
63,52,60,0
12,48,62,0
21,74,90,0
30,23,65,0
83,26,90,0
17,25,93,0
93,18,28,0
24,63,66,0
71,91,88,0
91,12,40,0
59,62,97,0
83,99,63,0
32,63,32,0
74,55,81,0
79,41,31,0
58,52,71,0
37,23,70,0
42,30,40,0
25,64,69,0
16,25,63,0
83,58,12,0
95,11,89,0
80,40,26,0
86,47,61,0
39,50,72,0
99,16,78,0
83,36,75,0
78,66,61,0
26,67,64,0
11,92,87,0
11,88,10,0
82,48,97,0
33,95,75,0
88,12,27,0
73,48,42,0
23,41,75,0
13,44,89,0
15,98,46,0
86,62,51,0
20,41,49,0
89,53,77,0
10,83,28,0
40,18,60,0
31,39,47,0
85,56,26,0
55,30,84,0
19,66,39,0
60,54,78,0
39,89,89,0
82,18,29,0
65,69,96,0
48,69,66,0
11,73,19,0
23,81,23,0
79,83,60,0
75,39,35,0
99,78,12,0
14,81,34,0
88,55,43,0
28,40,79,0
80,16,71,0
16,76,84,0
60,20,73,0
38,57,67,0
38,25,42,0
90,41,95,0
17,63,43,0
81,80,62,0
99,71,55,0
94,86,66,0
61,26,62,0
54,97,60,0
62,46,26,0
74,19,44,0
39,68,83,0
32,43,48,0
27,86,57,0
17,10,75,0
73,75,89,0
95,58,72,0
79,23,88,0
41,34,75,0
58,81,42,0
59,63,63,0
70,35,20,0
71,10,80,0
13,99,62,0
47,39,14,0
29,26,59,0
33,55,92,0
99,40,73,0
16,48,62,0
39,35,60,0
99,70,52,0
71,71,43,0
20,75,23,0
23,45,52,0
32,64,93,0
50,71,37,0
75,16,56,0
57,86,27,0
60,68,32,0
40,47,21,0
63,98,32,0
30,99,35,0
34,57,78,0
97,73,47,0
56,46,27,0
91,47,89,0
23,80,11,0
67,46,72,0
66,68,71,0
33,48,96,0
81,74,60,0
53,32,87,0
86,11,74,0
72,79,46,0
91,49,75,0
78,92,43,0
29,53,16,0
20,91,89,0
43,78,75,0
10,41,39,0
97,15,62,0
93,12,99,0
57,19,52,0
88,21,22,0
36,80,12,0
51,29,70,0
50,73,50,0
10,97,76,0
52,24,35,0
73,22,52,0
59,17,85,0
35,98,67,0
81,99,31,0
33,29,78,0
15,48,86,0
15,74,53,0
88,35,81,0
32,72,71,0
25,67,99,0
10,62,37,0
30,35,82,0
85,14,63,0
86,86,96,0
24,87,54,0
27,36,40,0
63,73,68,0
29,27,40,0
98,72,25,0
23,86,94,0
98,77,55,0
61,30,25,0
37,60,55,0
47,68,90,0
61,68,29,0
33,67,39,0
25,92,96,0
49,93,99,0
53,80,48,0
33,55,92,0
39,53,12,0
10,38,12,0
73,39,66,0
13,13,52,0
61,52,56,0
75,97,63,0
26,10,47,0
11,49,37,0
88,77,81,0
96,10,99,0
60,26,36,0
92,20,20,0
54,44,41,0
45,72,23,0
26,56,50,0
91,50,62,0
20,92,80,0
29,17,73,0
47,84,79,0
50,92,60,0
18,72,47,0
28,65,88,0
60,45,36,0
82,69,10,0
10,29,72,0
54,92,16,0
95,57,59,0
96,90,61,0
90,85,93,0
48,78,23,0
85,15,60,0
62,62,27,0
60,49,46,0
71,87,67,0
26,42,79,0
46,59,67,0
48,65,50,0
32,74,97,0
10,27,49,0
23,74,59,0
19,96,43,0
33,23,82,0
22,40,42,0
88,92,82,0
92,20,54,0
60,20,56,0
42,54,42,0
76,33,82,0
45,99,41,0
64,52,93,0
68,64,96,0
84,54,10,0
35,82,56,0
75,14,41,0
99,75,14,0
85,68,82,0
75,27,73,0
40,50,10,0
80,79,99,0
37,81,51,0
67,17,56,0
35,40,70,0
88,69,42,0
22,73,67,0
86,50,31,0
19,36,13,0
55,38,33,0
70,70,49,0
34,80,36,0
53,28,93,0
44,24,89,0
45,49,50,0
12,19,53,0
95,13,23,0
65,67,15,0
73,76,65,0
29,79,59,0
38,68,32,0
39,76,73,0
83,21,43,0
72,61,24,0
60,91,66,0
51,85,54,0
84,93,67,0
94,52,96,0
88,41,53,0
96,36,38,0
44,50,16,0
68,20,85,0
99,48,23,0
67,44,21,0
91,18,39,0
63,59,66,0
52,62,39,0
20,61,67,0
64,50,73,0
82,22,38,0
29,49,14,0
98,94,69,0
97,56,84,0
71,65,44,0
97,21,30,0
18,37,39,0
31,40,67,0
90,70,32,0
71,89,78,0
75,50,88,0
55,45,40,0
55,21,94,0
11,30,47,0
32,14,53,0
74,33,69,0
14,23,84,0
95,91,17,0
90,42,38,0
43,45,38,0
15,49,31,0
91,51,14,0
33,63,38,0
51,24,49,0
86,90,81,0
57,54,54,0
17,52,46,0
11,35,59,0
41,76,22,0
77,73,93,0
49,12,47,0
95,77,16,0
78,26,34,0
42,44,50,0
87,73,49,0
18,56,42,0
70,90,79,0
45,36,65,0
17,18,57,0
90,15,35,0
68,95,19,0
18,93,73,0
20,79,49,0
70,60,74,0
83,53,19,0
92,32,72,0
55,56,81,0
32,80,40,0
25,43,98,0
31,48,69,0
44,57,61,0
13,44,77,0
43,74,60,0
70,13,67,0
25,31,56,0
94,41,77,0
69,29,78,0
89,32,50,0
74,79,38,0
69,20,30,0
82,25,79,0
94,34,94,0
74,34,48,0
62,44,90,0
30,28,80,0
76,29,74,0
37,81,63,0
55,72,91,0
95,72,43,0
24,47,89,0
50,10,32,0
66,95,64,0
43,79,71,0
71,36,60,0
99,88,27,0
72,55,28,0
13,33,65,0
18,13,74,0
92,78,24,0
64,66,26,0
76,91,21,0
77,69,79,0
36,31,49,0
25,17,99,0
18,64,17,0
19,60,25,0
55,83,98,0
87,37,31,0
92,99,89,0
68,79,55,0
76,88,26,0
27,77,29,0
83,60,76,0
28,86,12,0
92,35,15,0
15,62,66,0
76,46,68,0
71,99,53,0
86,87,63,0
64,94,46,0
40,25,69,0
11,63,18,0
51,98,18,0
85,11,97,0
43,43,60,0
41,47,42,0
37,32,29,0
61,59,22,0
43,98,45,0
89,12,62,0
24,35,17,0
40,17,94,0
48,98,83,0
13,76,35,0
98,27,34,0
19,93,43,0
93,54,26,0
11,42,61,0
75,88,72,0
51,16,17,0
53,74,24,0
73,92,79,0
57,73,75,0
65,24,18,0
94,73,87,0
44,68,95,0
51,72,35,0
64,64,34,0
36,49,53,0
51,85,95,0
15,18,65,0
44,92,13,0
23,39,67,0
19,36,81,0
33,15,41,0
37,87,40,0
66,54,84,0
86,24,80,0
88,90,41,0
82,22,34,0
22,29,17,0
84,42,76,0
92,16,11,0
61,51,94,0
21,47,31,0
70,81,22,0
68,42,90,0
16,81,24,0
96,77,29,0
52,58,12,0
21,40,14,0
26,26,85,0
74,13,40,0
42,46,71,0
97,11,11,0
37,16,56,0
15,41,97,0
94,65,49,0
34,41,87,0
64,47,70,0
45,45,96,0
98,95,98,0
45,36,40,0
38,18,71,0
89,88,99,0
54,79,84,0
87,83,41,0
12,73,28,0
46,89,78,0
72,28,83,0
59,27,40,0
79,66,94,0
32,31,96,0
75,83,56,0
60,68,44,0
14,22,11,0
16,91,22,0
18,16,89,0
83,21,92,0
92,27,82,0
57,60,85,0
93,82,60,0
30,40,55,0
58,87,79,0
46,66,88,0
41,55,96,0
61,93,67,0
33,97,97,0
83,50,42,0
92,40,84,0
27,92,72,0
92,29,18,0
25,12,16,0
86,84,34,0
71,95,50,0
67,81,59,0
57,38,71,0
67,62,69,0
38,56,76,0
56,99,71,0
28,69,30,0
45,48,39,0
58,32,90,0
13,95,32,0
51,89,54,0
81,99,31,0
78,59,33,0
61,75,49,0
98,76,17,0
83,15,70,0
54,89,73,0
11,78,76,0
19,77,56,0
29,48,52,0
34,51,33,0
20,95,77,0
15,25,37,0
76,10,28,0
51,31,62,0
68,68,67,0
50,72,71,0
68,37,37,0
63,46,92,0
74,82,29,0
37,47,37,0
15,30,92,0
19,66,58,0
33,76,73,0
21,55,66,0
81,18,16,0
46,49,46,0
64,49,34,0
49,82,24,0
39,61,54,0
89,88,98,0
34,60,85,0
25,79,30,0
12,72,68,0
54,56,65,0
78,24,19,0
63,48,93,0
65,58,43,0
72,50,66,0
60,20,26,0
85,99,59,0
51,20,87,0
15,84,18,0
27,32,95,0
77,51,33,0
47,37,64,0
65,18,46,0
52,65,67,0
34,92,79,0
76,59,19,0
49,25,59,0
72,88,29,0
70,90,91,0
79,71,15,0
77,94,96,0
96,66,59,0
20,94,25,0
51,57,61,0
52,45,21,0
35,19,13,0
59,98,21,0
34,32,46,0
12,12,65,0
63,10,66,0
18,18,28,0
46,24,87,0
50,67,45,0
80,73,67,0
12,42,51,0
47,11,55,0
78,46,11,0
52,76,22,0
91,31,29,0
91,31,31,0
92,87,35,0
16,35,66,0
16,99,98,0
43,49,73,0
62,22,30,0
29,86,95,0
38,66,82,0
43,96,17,0
84,65,69,0
25,66,61,0
21,28,11,0
97,94,25,0
16,63,27,0
52,63,61,0
94,82,91,0
75,32,14,0
97,14,18,0
91,94,61,0
44,27,82,0
51,50,69,0
59,20,60,0
81,77,62,0
54,71,53,0
47,73,41,0
10,75,52,0
43,24,82,0
16,55,65,0
95,17,90,0
36,17,60,0
70,77,99,0
17,85,10,0
73,47,36,0
51,37,80,0
94,39,78,0
46,60,85,0
29,65,15,0
74,50,26,0
16,91,57,0
37,89,64,0
46,64,94,0
59,39,60,0
87,11,64,0
38,95,65,0
78,75,78,0
69,88,96,0
93,91,16,0
58,92,11,0
61,73,55,0
16,25,84,0
38,81,62,0
62,45,64,0
32,74,76,0
47,89,92,0
76,59,84,0
63,32,49,0
31,85,84,0
34,74,39,0
85,21,42,0
91,13,49,0
61,63,21,0
90,74,28,0
88,58,78,0
19,26,47,0
38,43,37,0
30,55,47,0
21,16,17,0
44,80,29,0
91,91,69,0
75,90,56,0
80,93,17,0
75,67,67,0
93,86,88,0
83,20,56,0
36,90,21,0
52,29,80,0
91,69,12,0
78,12,63,0
69,38,52,0
81,93,79,0
96,33,72,0
35,67,13,0
96,59,75,0
98,43,32,0
19,74,84,0
80,48,97,0
97,69,48,0
91,19,36,0
59,52,49,0
20,98,56,0
90,60,91,0
55,82,30,0
97,52,50,0
39,71,75,0
94,73,12,0
56,97,20,0
37,96,50,0
98,86,83,0
16,80,87,0
28,64,86,0
38,82,23,0
89,25,58,0
76,82,22,0
13,48,24,0
50,38,20,0
44,86,22,0
75,59,39,0
98,26,11,0
32,96,23,0
36,19,58,0
93,72,26,0
52,43,75,0
52,85,80,0
32,61,38,0
62,61,55,0
27,45,93,0
87,18,22,0
84,71,68,0
54,37,51,0
94,24,62,0
59,79,64,0
94,50,64,0
83,92,94,0
90,45,76,0
19,88,14,0
54,32,57,0
25,52,52,0
26,95,94,0
62,96,12,0
42,60,55,0
48,23,65,0
70,49,16,0
93,74,72,0
22,58,68,0
73,21,82,0
14,38,91,0
14,87,71,0
65,99,89,0
13,48,77,0
25,99,84,0
97,39,23,0
37,53,83,0
87,56,25,0
70,13,71,0
33,26,30,0
48,42,22,0
63,80,85,0
90,98,44,0
82,21,14,0
37,11,26,0
13,73,59,0
59,81,99,0
33,14,17,0
36,47,85,0
13,74,64,0
21,20,92,0
27,11,47,0
99,38,91,0
92,81,47,0
65,67,15,0
79,64,12,0
27,35,44,0
94,51,68,0
80,41,82,0
26,37,60,0
21,59,18,0
30,32,26,0
38,96,46,0
57,62,64,0
81,67,48,0
67,32,77,0
23,86,95,0
48,61,85,0
32,17,95,0
23,49,29,0
92,84,62,0
76,64,52,0
19,91,30,0
85,97,57,0
14,41,18,0
59,82,32,0
82,14,33,0
20,26,88,0
26,78,70,0
79,82,16,0
53,33,47,0
54,96,11,0
26,33,31,0
97,90,27,0
74,78,81,0
17,87,35,0
17,79,34,0
86,49,33,0
71,85,99,0
68,71,51,0
72,15,92,0
84,73,99,0
88,72,12,0
24,23,88,0
49,63,21,0
51,93,87,0
99,34,87,0
26,55,30,0
29,92,49,0
78,52,46,0
29,79,65,0
19,30,66,0
67,11,18,0
81,32,88,0
76,66,24,0
80,70,24,0
32,53,12,0
35,51,38,0
54,25,67,0
12,63,99,0
20,20,38,0
80,46,91,0
53,11,11,0
79,18,98,0
39,49,75,0
71,94,20,0
19,37,50,0
17,73,94,0
13,86,17,0
26,50,76,0
96,78,81,0
39,62,49,0
83,53,90,0
88,28,30,0
52,89,42,0
11,29,57,0
32,76,45,0
54,38,25,0
75,30,71,0
41,20,56,0
60,82,11,0
10,63,86,0
85,40,22,0
36,51,49,0
27,78,91,0
77,93,32,0
17,73,84,0
49,93,43,0
40,10,48,0
84,82,11,0
74,11,43,0
60,98,62,0
13,19,13,0
16,59,13,0
51,92,32,0
88,27,56,0
19,19,88,0
65,99,44,0
51,66,26,0
27,12,28,0
88,30,27,0
35,88,29,0
32,42,16,0
10,14,97,0
81,58,17,0
99,33,60,0
29,15,18,0
43,43,15,0
61,45,57,0
97,41,95,0
25,80,55,0
50,29,59,0
15,42,39,0
54,30,68,0
16,74,68,0
15,26,46,0
98,39,65,0
86,50,59,0
81,26,67,0
12,31,13,0
51,52,39,0
64,18,79,0
69,11,36,0
58,68,49,0
84,36,62,0
73,64,95,0
78,57,76,0
67,36,30,0
42,56,76,0
98,92,12,0
66,48,29,0
69,62,82,0
99,97,94,0
77,23,68,0
58,18,31,0
18,48,40,0
58,48,41,0
14,28,28,0
58,40,41,0
27,55,82,0
33,88,75,0
85,44,92,0
63,54,15,0
20,32,87,0
60,90,46,0
68,89,37,0
73,67,36,0
52,97,42,0
68,75,68,0
97,74,80,0
54,52,22,0
71,32,75,0
29,82,28,0
12,25,11,0
80,13,35,0
67,22,12,0
34,33,18,0
54,73,77,0
82,24,84,0
27,85,54,0
79,38,87,0
28,25,44,0
49,84,44,0
87,93,14,0
38,42,54,0
44,91,51,0
25,89,15,0
56,17,99,0
35,39,81,0
65,10,75,0
16,27,15,0
73,47,29,0
65,78,76,0
70,73,27,0
90,33,54,0
99,98,75,0
70,17,57,0
24,96,52,0
41,97,34,0
32,46,33,0
63,59,11,0
79,23,99,0
67,66,31,0
93,54,75,0
58,78,49,0
82,33,18,0
19,95,54,0
89,90,79,0
78,60,74,0
51,96,72,0
83,22,49,0
89,58,82,0
31,71,89,0
36,87,76,0
49,55,19,0
12,63,69,0
54,63,68,0
27,83,25,0
92,39,81,0
90,97,90,0
49,11,11,0
44,42,19,0
25,71,19,0
17,69,86,0
18,86,94,0
32,63,91,0
47,33,76,0
55,85,84,0
57,28,10,0
61,13,28,0
31,28,31,0
35,96,92,0
61,83,97,0
53,24,34,0
51,29,87,0
58,30,67,0
27,58,27,0
14,27,64,0
92,75,78,0
97,62,97,0
76,82,53,0
11,91,10,0
21,41,66,0
58,46,31,0
47,59,14,0
95,26,48,0
88,13,67,0
22,20,98,0
42,94,86,0
37,13,13,0
81,59,76,0
78,61,41,0
47,53,38,0
38,51,25,0
57,57,76,0
93,94,72,0
93,21,29,0
50,99,50,0
71,81,58,0
22,60,96,0
72,52,58,0
11,57,53,0
46,25,88,0
72,37,42,0
35,19,10,0
26,35,32,0
97,11,74,0
96,92,28,0
80,86,61,0
50,60,92,0
29,59,65,0
87,50,28,0
28,89,84,0
46,91,31,0
62,30,54,0
33,41,16,0
62,43,55,0
13,89,42,0
36,94,66,0
35,35,18,0
77,32,47,0
96,42,40,0
62,74,33,0
28,46,72,0
84,33,44,0
51,26,36,0
10,62,42,0
63,19,39,0
94,66,70,0
67,83,31,0
74,42,94,0
40,92,11,0
20,22,89,0
76,98,85,0
30,43,65,0
21,90,59,0
17,40,25,0
24,93,71,0
94,66,10,0
41,74,94,0
12,79,14,0
99,96,85,0
95,83,24,0
97,23,64,0
80,13,97,0
44,52,38,0
49,21,87,0
15,15,55,0
53,50,80,0
53,78,33,0
93,27,71,0
49,19,12,0
93,28,30,0
59,22,52,0
10,24,89,0
55,48,42,0
45,57,62,0
80,52,12,0
94,19,13,0
77,74,21,0
96,86,87,0
88,67,64,0
74,83,35,0
82,11,35,0
87,19,93,0
16,24,98,0
43,64,35,0
22,16,17,0
94,21,85,0
20,58,85,0
12,72,35,0
73,75,85,0
64,22,60,0
82,12,13,0
86,27,82,0
22,32,50,0
